id,annearn,occprest,sei,age,yearsed,gender,ln_earn,literacy,unemp,parented,Ethnicity,Language,Education
3.01E+10,26000,52,65,28,12,0,6.2166061010848646,335.3822333333333,0,12,2,1,3
6.09E+10,57200,62,76,50,16,0,7.00397413672268,341.8120666666667,0,12.5,5,5,5
3.25E+10,12636,34,34,37,12,1,5.497168225293202,311.92906666666664,0,13,5,5,3
5.19E+10,13000,49,64,48,18,1,5.5254529391317835,352.77043333333336,0,14,5,5,6
4.13E+10,38844,64,85,31,18,1,6.665683717782408,350.0759,0,12,5,5,6
5.13E+10,26312,40,39,38,18,0,6.236369590203704,240.97446666666667,0,12.5,5,2,6
4.12E+10,2320,38,29,42,12,0,5.1298987149230735,171.83236666666667,0,8.636562006701357,3,3,3
6.03E+10,33800,69,74,52,16,1,6.478509642208569,345.07253333333335,0,10,5,5,5
8.57E+10,16023,30,32,31,13,0,5.793013608384144,221.77723333333333,0,7.5,5,5,3
4.22E+10,15860,28,33,49,12,0,5.723585101952381,263.26206666666667,0,9,5,5,3
6.51E+10,NA,51,64,45,13,0,6.2166061010848646,304.4765,0,9,5,5,3
3.26E+10,31200,66,73,39,16,1,6.398594934535208,288.64983333333333,0,12,1,5,5
6.62E+10,38450,30,32,35,8,0,6.628041376179533,276.42636666666664,0,10,5,5,1
2.11E+10,41600,44,51,38,14,0,6.68586094706836,331.7816666666667,0,15,5,5,4
7.57E+10,NA,46,38,28,12,1,5.216203065040601,260.27363333333335,0,12.193373709830581,5,5,3
7.33E+10,NA,22,37,38,12,0,5.898325088274737,281.25986666666665,0,11.5,5,5,3
5.08E+10,156000,46,51,27,16,0,8.006700845440367,297.86036666666666,0,12,2,1,5
5.19E+10,20800,60,57,37,12,1,5.993961427306569,291.7107,0,16,5,5,3
6.47E+10,6000,57,51,40,13,1,4.941642422609304,347.3841333333333,0,10,5,5,3
3.09E+10,6240,36,33,38,9,1,5.2574953720277815,243.22186666666667,1,5.5,5,5,1
7.52E+10,26000,63,76,50,16,1,6.2166061010848646,302.68986666666666,0,12,5,2,5
3.07E+10,7875,20,38,32,13,1,5.081404364984463,247.24116666666666,0,7.5,5,5,3
4.18E+10,33280,42,37,52,18,1,6.459904454377535,356.86606666666665,0,16,1,5,6
6.12E+10,14300,57,51,34,13,1,5.62040086571715,247.9646,0,12,1,5,3
2.12E+10,28600,43,46,28,16,0,6.311734809152915,332.16353333333336,0,17,5,5,5
3.10E+10,33800,58,55,34,12,0,6.478509642208569,200.49336666666667,0,6,1,5,2
1.16E+10,36400,44,52,43,12,0,6.55250788703459,288.1055666666667,0,10.5,2,1,3
3.06E+10,3200,31,33,47,12,1,4.61512051684126,238.3102,1,10.468058363181875,1,5,3
2.07E+10,26000,36,26,59,11,1,6.2166061010848646,203.6099,0,3.5,1,5,1
3.20E+10,42328,48,64,44,14,0,6.703188113240863,410.2622333333333,0,17,5,5,4
8.12E+10,69240,75,92,38,18,0,7.2196420401307355,311.1793666666667,0,8,5,2,6
4.08E+10,31200,33,33,35,12,0,6.398594934535208,295.8963333333333,0,10.5,5,5,3
4.06E+10,40040,74,84,54,18,0,6.650279048587422,313.20206666666667,0,13.5,5,5,6
3.02E+10,20400,64,79,37,14,1,6.042632833682381,352.03426666666667,0,12.5,5,5,4
6.09E+10,24794,51,74,31,13,0,6.16541785423142,351.5631666666667,0,12,5,5,3
7.57E+10,52000,59,74,44,16,0,6.90875477931522,338.0079333333333,0,13,5,5,5
6.21E+10,36296,51,62,37,16,0,6.54965074223381,385.73226666666665,0,14,5,5,5
7.68E+10,43706,47,49,38,12,0,6.7464121285733745,282.03886666666665,0,8,5,5,3
2.22E+10,5200,40,37,52,12,0,4.61512051684126,260.5208,0,14,5,5,3
4.16E+10,15600,37,27,32,8,0,5.707110264748875,107.6735,0,3.5,5,5,1
8.42E+10,41600,50,53,35,13,0,6.68586094706836,356.581,0,13,5,5,3
1.16E+10,29120,40,34,48,12,1,6.326149473155099,289.17723333333333,0,12,5,5,2
8.01E+10,16640,66,80,35,16,1,5.955837369464831,295.11969999999997,0,17,5,5,5
1.01E+10,NA,47,55,42,12,0,5.804998295052945,295.89576666666665,0,9,1,5,3
4.06E+10,6040,31,39,32,9,1,4.663439094112067,231.3432,0,12,2,5,1
6.86E+10,34000,70,90,33,18,0,6.484635235635252,356.19393333333335,0,16,5,5,6
8.51E+10,35360,47,38,50,13,1,6.520621127558696,320.6976666666667,0,8,5,5,3
6.12E+10,19760,40,32,54,12,1,5.942799375126701,276.2521,0,6.729995532527013,5,3,3
3.09E+10,10348,68,65,42,13,1,5.303304908059076,282.4345666666667,0,4.5,5,5,3
7.27E+10,6500,44,51,45,13,1,5.484796933490655,317.3085,1,12,5,5,3
6.63E+10,13000,36,27,42,12,0,5.5254529391317835,285.87399999999997,0,13,5,5,3
6.68E+10,22880,44,52,37,12,1,6.089044875446846,349.67356666666666,0,10,5,5,3
6.12E+10,44980,69,74,37,18,1,6.763884908562435,428.9599,0,15,5,5,6
5.16E+10,30004,66,73,53,16,1,6.359573868672378,264.9764666666667,0,14,5,2,5
2.10E+10,31200,52,81,41,16,1,6.398594934535208,382.4040333333333,0,12,5,5,5
6.51E+10,18200,31,32,46,12,0,5.860786223465865,291.3566,0,8,5,5,3
6.09E+10,12480,46,38,39,12,1,5.5254529391317835,329.8872666666667,0,10.5,5,5,3
3.15E+10,23400,36,33,25,13,1,6.111467339502679,288.65296666666666,1,10,2,5,3
6.08E+10,33800,34,26,34,13,0,6.478509642208569,290.6342666666667,0,15,5,5,3
3.25E+10,2856,29,36,54,13,1,4.2626798770413155,268.79966666666667,0,13,5,5,3
2.05E+10,3500,22,38,32,12,1,5.14166355650266,314.1748,1,10,5,5,3
3.13E+10,11648,43,42,55,12,1,5.420534999272286,281.8573333333333,0,6,5,5,2
2.19E+10,10000,19,37,29,12,0,5.303304908059076,230.90186666666668,0,10,1,5,3
4.13E+10,NA,34,31,26,11,0,6.239570324810984,192.3316,0,7.342697607473419,2,1,1
5.21E+10,400,51,64,29,16,0,4.948759890378168,200.03146666666666,1,12.5,5,5,5
3.25E+10,25740,28,32,50,12,0,6.206575926724928,264.1629,0,12,5,5,3
4.05E+10,32500,40,41,34,11,1,6.439350371100098,296.1206666666667,0,10.5,5,5,1
3.01E+10,16432,37,27,31,2,0,5.75890177387728,56.21326666666667,0,0,2,1,1
3.15E+10,31200,61,76,40,14,0,6.398594934535208,302.3666,0,12.5,1,5,4
2.07E+10,26000,51,52,38,14,0,6.2166061010848646,302.5525,0,10.5,2,5,4
2.13E+10,31512,65,64,32,16,0,6.68586094706836,307.4191,0,10.5,5,5,5
7.30E+10,9776,29,33,27,6,1,5.153291594497779,76.545,0,0,1,5,1
8.54E+10,NA,28,32,28,11,1,4.106162270609725,231.95123333333333,0,9.5,5,5,1
1.15E+10,11400,42,29,57,10,1,5.6937321388027,220.83446666666666,0,5,1,5,1
3.14E+10,6630,39,37,28,12,0,5.198497031265826,239.82273333333333,0,10,1,5,3
4.06E+10,104000,86,97,52,18,0,7.601402334583733,392.9747,0,14.5,3,1,6
6.82E+10,16000,32,39,51,13,0,5.8805329864007,302.5095,0,6,4,5,3
6.69E+10,41600,34,28,42,12,0,6.803505257608338,261.1422,0,10,5,5,3
8.01E+10,36608,47,54,39,13,1,6.5638555265321274,315.3815,0,11.5,5,5,3
5.16E+10,NA,51,64,50,16,0,7.0135660947706695,313.81690000000003,0,8.5,5,5,5
3.34E+10,28600,42,29,42,12,1,6.311734809152915,351.3351,0,6.607596089332256,2,1,3
3.31E+10,14400,22,28,27,12,0,5.707110264748875,103.5488,0,3,3,3,2
6.21E+10,31200,56,69,31,12,1,6.398594934535208,307.5603,0,11.5,5,5,3
6.61E+10,19240,73,84,32,16,1,5.910796644040527,306.4375,0,12,5,5,5
8.56E+10,5200,32,62,27,18,1,4.61512051684126,264.41949999999997,0,16,5,5,6
8.55E+10,26624,49,67,49,13,1,6.240275845170769,314.47166666666664,0,12,5,5,3
7.32E+10,12500,42,51,37,18,1,5.7899601708972535,284.82143333333335,0,14,5,5,6
3.03E+10,52000,69,83,39,18,1,6.90875477931522,377.74103333333335,0,11,5,5,6
3.18E+10,15600,66,89,25,16,0,5.707110264748875,358.1067,0,17,2,1,5
5.20E+10,12048,43,37,36,11,1,5.5254529391317835,208.3605,0,12,1,5,1
4.01E+10,33800,61,78,33,16,0,6.478509642208569,276.66356666666667,0,10.5,3,1,5
4.02E+10,12188,22,28,28,12,0,5.5254529391317835,264.4345333333333,0,12,5,5,2
5.18E+10,14560,39,62,28,14,1,5.707110264748875,324.30916666666667,0,15.5,5,5,4
5.16E+10,41600,36,44,40,14,0,6.68586094706836,310.89576666666665,0,12,5,5,4
6.12E+10,13000,20,21,28,12,1,5.5254529391317835,123.07503333333332,0,8.886184046163569,2,1,3
6.88E+10,12480,47,49,30,13,1,5.476463551931511,289.414,0,12,5,5,3
3.19E+10,15600,43,35,39,14,1,5.707110264748875,226.74126666666666,0,10.5,5,5,4
6.06E+10,17680,38,45,25,14,1,5.831882477283517,314.9312,0,9.5,1,5,4
2.19E+10,NA,25,34,44,9,0,5.478208295098573,176.8898,0,10.719495538479421,5,5,1
6.03E+10,39000,64,79,55,18,0,6.621405651764134,356.4121,0,12,5,5,6
3.21E+10,20592,22,28,50,9,0,5.986452005284438,326.1539666666667,1,9,5,5,1
1.13E+10,91000,49,64,44,16,0,7.467942332285852,376.3143,0,11.5,5,5,5
1.07E+10,NA,48,53,49,14,1,5.875979679685013,298.2615,0,10,2,5,4
7.34E+10,33800,61,76,41,16,1,6.478509642208569,303.7142,0,12.5,2,5,5
8.01E+10,44252,73,84,52,18,1,6.75343791859778,304.205,0,7,5,5,6
3.17E+10,19760,28,17,33,12,1,5.942799375126701,269.1034,0,11,5,5,3
6.09E+10,20800,51,37,27,12,1,5.993961427306569,285.9832333333333,0,12,5,5,3
6.45E+10,24024,42,62,54,12,1,6.137727054086234,329.35269999999997,0,14.262471569654235,5,5,3
1.01E+10,41600,60,61,27,12,0,6.68586094706836,342.4212333333333,0,16,5,5,3
7.65E+10,31200,49,81,44,14,0,6.398594934535208,299.4053333333334,0,7.5,5,5,4
7.55E+10,NA,43,35,25,9,0,5.429345628954441,230.6048,0,9.5,1,5,1
3.27E+10,11500,34,33,28,13,0,5.420534999272286,328.0778666666667,0,12,2,5,3
1.09E+10,29900,31,29,38,12,0,6.3561076606958915,215.52963333333332,0,10.985466392707517,2,1,3
3.01E+10,21252,46,38,46,12,1,6.018593214496234,255.29353333333333,0,12,1,5,3
3.28E+10,12896,42,39,38,12,0,5.5134287461649825,212.02743333333333,0,13.029337941509386,2,1,2
4.04E+10,9450,22,28,31,12,1,5.198497031265826,309.0315,0,14,5,5,3
4.14E+10,33436,49,64,36,12,1,6.470799503782602,281.10773333333333,0,14,5,5,3
6.09E+10,39000,66,73,33,14,1,6.621405651764134,347.76776666666666,0,12,5,5,4
1.09E+10,46800,49,64,48,10,0,6.825460036255307,258.8253666666667,0,12,2,1,1
4.02E+10,6500,22,28,50,12,0,5.14166355650266,222.17563333333334,0,10,5,5,3
2.16E+10,47060,65,76,34,13,1,6.803505257608338,302.0260333333333,0,10.5,1,5,3
4.20E+10,17500,22,37,31,14,1,5.796057750765372,327.9239,0,9,1,5,4
6.11E+10,NA,23,38,35,11,0,5.432503998227894,243.99126666666666,1,12,1,5,1
6.42E+10,12080,35,33,29,12,0,5.529429087511423,385.5400666666667,0,14,5,5,3
5.53E+10,9000,32,38,50,12,0,5.170483995038151,251.31773333333334,0,6,5,5,3
2.18E+10,15600,38,44,42,12,1,5.707110264748875,286.9984666666667,0,9,5,5,3
7.53E+10,21008,31,39,29,13,1,6.003887067106539,296.9963,0,10,5,5,3
3.10E+10,14508,39,37,32,13,1,5.638354669333745,215.39423333333335,0,10.654769036446178,5,5,3
6.04E+10,12012,22,28,59,13,0,5.44673737166631,282.081,0,6.5,5,5,3
6.62E+10,NA,32,36,38,14,1,NA,282.28296666666665,1,16,5,5,4
4.21E+10,42432,31,32,41,13,0,6.703188113240863,347.14256666666665,0,12,5,5,3
1.11E+10,23400,73,84,28,16,1,6.111467339502679,344.42473333333334,0,13,5,5,5
3.29E+10,13440,36,33,25,12,1,5.62040086571715,245.73523333333333,0,9,1,5,2
6.11E+10,20800,17,29,34,16,1,5.993961427306569,274.94713333333334,0,8,1,5,5
2.02E+10,17100,25,29,32,12,0,5.993961427306569,300.8849333333333,0,12.001259221414033,5,5,3
6.87E+10,32240,60,63,51,13,1,6.431331081933479,302.5095,0,10,1,5,3
6.87E+10,15600,36,49,30,14,0,5.707110264748875,324.0409666666667,0,9.5,5,5,4
4.18E+10,12220,29,33,31,12,1,5.4680601411351315,251.05926666666667,0,10,1,5,3
6.48E+10,28800,47,38,56,13,1,6.621405651764134,305.34653333333335,0,8,5,5,3
7.29E+10,NA,64,79,41,16,1,6.45762180718086,304.5996,0,12,5,5,5
3.17E+10,14000,33,38,39,13,1,5.602118820879701,332.27213333333333,0,2,1,5,3
6.85E+10,17368,36,32,53,11,0,5.814130531825066,216.86433333333332,0,6.5,5,5,1
8.44E+10,31200,51,64,44,12,0,6.398594934535208,313.3947,0,10,5,5,3
3.15E+10,23816,32,34,50,7,1,6.129050210060545,204.8135,0,3,2,1,1
4.01E+10,2214,29,33,36,14,1,4.7535901911063645,360.70053333333334,0,16,5,5,4
3.14E+10,26000,30,36,55,12,0,6.2166061010848646,289.33456666666666,0,12,5,5,2
4.19E+10,23088,42,29,34,12,1,6.1779441140506,219.6514,0,12,5,5,3
7.28E+10,2720,32,23,45,9,0,5.017279836814924,162.53946666666667,0,6,1,5,1
8.12E+10,13000,51,64,27,14,0,5.707110264748875,296.2001333333333,0,14,5,5,4
3.16E+10,17480,44,51,33,12,0,5.902633333401366,243.64623333333333,0,11.5,1,5,3
2.08E+10,31200,57,79,36,16,0,6.398594934535208,338.5369,0,13,5,5,5
4.08E+10,57200,66,73,55,13,1,7.00397413672268,320.2178666666667,0,6.4818290303461055,5,5,3
8.13E+10,78000,51,64,43,16,1,7.313886831633462,343.6959,0,16,5,5,5
3.20E+10,15600,46,38,54,12,1,5.707110264748875,339.04446666666666,0,8,5,5,3
2.19E+10,21840,41,66,38,14,0,6.045005314036012,341.1392333333333,0,16,5,5,4
2.11E+10,20800,28,38,48,13,1,5.993961427306569,272.5586333333333,0,6.5,2,1,3
3.11E+10,26000,43,37,45,13,1,6.2166061010848646,326.0796,0,12,5,5,3
3.01E+10,46176,53,69,35,16,0,6.803505257608338,341.5872,0,12.5,5,5,5
1.07E+10,18200,42,31,28,12,0,5.860786223465865,219.6514,0,14,1,5,3
6.43E+10,18200,66,73,38,16,1,5.860786223465865,300.85383333333334,0,16,5,5,5
2.09E+10,26000,47,38,51,13,1,6.2166061010848646,344.0306,0,12,5,5,3
7.55E+10,9750,64,79,43,16,1,5.303304908059076,369.7130666666667,0,8,5,5,5
4.18E+10,NA,32,21,58,8,0,5.536526300496041,160.80033333333333,0,3,2,1,1
6.51E+10,19500,28,32,37,12,1,5.929589143389895,333.6277,0,12,5,5,3
1.03E+10,25896,30,34,30,12,0,6.2166061010848646,297.52383333333336,0,9.5,5,5,3
7.63E+10,14768,31,28,52,12,1,5.652489180268651,263.07486666666665,0,5.55359634718998,5,5,3
6.12E+10,60476,62,78,31,16,0,7.059617628291383,371.22316666666666,0,15,5,5,5
6.50E+10,600,42,29,40,14,1,4.61512051684126,284.6911666666667,0,16,5,5,4
2.11E+10,6760,34,33,39,4,0,5.484796933490655,104.42023333333334,0,6.150645869837404,2,1,1
8.02E+10,24960,27,32,58,8,0,6.175867270105761,166.75406666666666,0,10,1,5,1
3.27E+10,20800,30,29,33,12,1,5.993961427306569,220.88073333333335,0,9.15837388509963,1,5,3
8.51E+10,6000,42,31,26,12,1,5.236441962829949,258.65453333333335,1,10.5,5,5,3
6.63E+10,22360,60,44,45,12,0,6.061456918928017,300.5025333333333,0,12,5,5,3
8.55E+10,11440,30,52,41,12,1,5.420534999272286,210.0726,0,12.858824077750324,5,5,3
1.08E+10,2256,23,35,25,11,1,5.170483995038151,280.19096666666667,0,7,5,2,1
7.61E+10,16800,46,49,40,13,1,5.860786223465865,326.9485,0,15,5,5,3
1.05E+10,20020,46,38,26,14,1,5.955837369464831,278.49326666666667,0,12,5,5,4
2.06E+10,26000,52,65,28,16,1,6.2166061010848646,322.76886666666667,0,15,5,5,5
6.63E+10,52000,74,84,34,18,0,6.90875477931522,396.1818,0,13,5,5,6
3.28E+10,26000,42,29,50,13,1,6.2166061010848646,326.6934333333333,0,11,5,5,3
8.14E+10,13000,47,38,30,12,1,5.5254529391317835,262.5534666666667,0,6.5,5,2,2
5.14E+10,41600,26,25,35,14,0,6.68586094706836,122.90480000000001,0,7.5,1,2,4
3.24E+10,11700,40,34,36,12,0,5.420534999272286,319.3841,0,12,5,5,3
5.13E+10,17992,50,37,26,12,1,5.849324779946859,222.8494,0,12,1,5,3
5.07E+10,17500,47,55,31,14,1,5.857933154483459,307.49713333333335,0,12.5,5,5,4
8.01E+10,21250,24,29,36,12,0,6.030685260261263,256.2796,0,12,1,5,3
3.02E+10,13320,36,23,37,9,1,5.707110264748875,237.95283333333333,1,8,1,5,1
6.82E+10,20800,44,51,57,12,1,5.993961427306569,270.1329,0,7.5,5,5,3
5.15E+10,33600,25,33,32,12,0,6.46302945692067,353.58050000000003,0,11.5,5,5,3
4.07E+10,25440,43,63,56,16,1,6.274762021241939,259.52153333333337,0,10,2,1,5
2.21E+10,11040,36,33,28,13,0,5.442417710521793,308.78816666666665,0,12,5,5,3
2.07E+10,130000,51,64,40,13,0,7.824445930877619,300.25736666666666,0,8,5,5,3
2.25E+10,7800,34,33,44,12,1,5.081404364984463,212.88606666666666,0,12.858824077750324,5,5,3
3.26E+10,39260,75,92,29,18,0,6.646390514847729,338.06923333333333,0,12,5,5,6
1.06E+10,27456,65,64,31,18,1,6.311734809152915,308.99333333333334,0,12.5,5,5,6
6.82E+10,11172,44,51,46,12,1,5.564520407322694,300.33226666666667,0,12,5,5,3
4.16E+10,24180,39,34,25,12,0,6.1441856341256456,291.2688,0,12,5,5,2
1.17E+10,NA,41,31,44,13,0,5.2811943341230005,255.7326666666667,0,13,5,5,3
8.14E+10,24000,66,73,32,14,1,6.398594934535208,362.5496333333333,1,13.5,5,5,4
4.12E+10,NA,32,21,43,14,1,6.288860942429087,327.5337,0,9,2,5,4
2.25E+10,NA,49,58,29,12,1,7.146976201918555,385.22183333333334,0,12,5,5,3
5.18E+10,23400,66,80,54,16,1,6.490723534502507,354.6112333333333,0,4,1,5,5
6.81E+10,8892,43,37,36,8,1,5.14166355650266,207.35266666666666,0,7.5,5,5,1
3.01E+10,9280,42,29,25,12,1,5.5254529391317835,182.70513333333335,0,6,1,5,3
3.15E+10,83200,51,64,36,16,0,7.3783837129967145,335.7299,1,12.5,5,5,5
7.64E+10,7550,47,38,57,8,1,5.017279836814924,200.7715,0,3,5,2,1
5.54E+10,10140,43,42,32,12,1,5.303304908059076,245.2942,0,14,5,5,3
4.18E+10,23400,60,44,48,14,1,6.111467339502679,338.7217,0,14.5,5,5,4
8.01E+10,41600,41,51,40,14,1,6.68586094706836,269.67740000000003,0,16,5,5,4
4.07E+10,45968,51,64,54,12,1,6.785587645007929,271.31286666666665,0,4,1,5,3
4.19E+10,26000,46,38,35,12,1,6.2166061010848646,284.7084,0,10,1,5,3
5.06E+10,31200,65,64,33,13,0,6.398594934535208,298.2042666666667,0,14,5,5,3
5.09E+10,1100,57,66,26,16,1,6.90875477931522,320.2702,1,10,5,2,5
8.08E+10,22516,33,30,59,12,0,6.077642243349034,254.64476666666667,0,12,5,5,3
7.33E+10,23030,26,32,31,12,0,6.018593214496234,127.84243333333333,0,8,5,4,3
7.31E+10,15080,23,38,27,11,0,5.707110264748875,302.646,0,12,2,1,1
2.10E+10,15600,30,28,41,9,1,5.707110264748875,231.9574,0,8,1,5,1
6.48E+10,13600,35,38,27,13,0,5.598421958998375,280.5108333333333,0,12,5,5,3
3.21E+10,29120,49,70,44,12,1,6.293419278846481,312.35863333333333,0,12,5,5,3
6.12E+10,NA,68,65,48,16,1,NA,413.35033333333337,1,13.5,5,5,5
1.09E+10,20800,28,17,57,13,1,6.255750041753367,270.5208666666667,0,9,5,2,3
4.11E+10,NA,38,37,40,14,1,NA,312.5969,1,8,1,4,4
2.13E+10,41600,49,64,50,16,0,6.68586094706836,395.61086666666665,0,7.5,5,5,5
2.13E+10,10400,51,37,39,13,1,5.231108616854587,225.39856666666665,0,13.5,5,5,3
6.04E+10,11752,24,29,31,14,0,5.438079308923196,325.01033333333334,0,12.5,5,5,4
4.13E+10,34216,40,34,33,14,1,6.621405651764134,310.9677,0,12.5,5,5,4
5.54E+10,24960,38,48,55,12,0,6.175867270105761,305.8404,0,11,5,5,3
5.61E+10,20800,26,37,37,13,1,5.993961427306569,307.11376666666666,0,12.5,5,5,3
2.16E+10,26000,66,73,35,13,0,6.2166061010848646,238.0039,0,8,1,5,3
5.20E+10,104000,63,83,56,16,0,7.601402334583733,371.061,0,13,5,5,5
7.64E+10,3978,35,38,34,12,1,5.081404364984463,256.806,1,9.5,5,5,2
2.12E+10,NA,35,49,44,13,1,5.193884509354352,294.30583333333334,0,8,5,2,3
4.17E+10,NA,32,34,31,12,1,6.464582768658567,204.68046666666666,0,12,5,5,3
1.09E+10,10296,44,51,45,16,0,5.303304908059076,212.03476666666666,0,10,2,1,5
4.13E+10,4704,27,37,38,12,0,5.8888779583328805,209.32276666666667,0,6.5,2,1,3
8.01E+10,45760,51,64,45,16,0,6.775366090936392,316.388,0,11,5,5,5
3.07E+10,24180,60,44,57,11,0,6.139884552226255,198.5098,1,8,5,5,1
6.73E+10,39000,31,32,28,13,0,6.621405651764134,313.17676666666665,0,10,5,5,3
8.12E+10,41600,41,51,38,13,0,6.68586094706836,321.33056666666664,0,9.5,1,5,3
3.01E+10,3224,22,37,36,10,1,4.394449154672439,59.04313333333334,0,8,1,5,1
8.01E+10,9600,32,37,51,13,1,5.442417710521793,279.2507333333333,0,12,5,5,3
3.08E+10,11136,66,73,41,12,1,5.455321115357702,334.8252,0,7,5,5,2
6.12E+10,2210,24,34,28,12,0,3.9318256327243257,253.23409999999998,0,6,1,5,3
1.05E+10,27560,30,32,48,9,1,6.274762021241939,196.25796666666668,0,3.3707970017685636,5,2,1
5.14E+10,20244,34,26,39,12,1,5.981414211254481,199.138,0,1,1,5,2
4.06E+10,24624,66,73,26,14,0,6.175867270105761,343.37483333333336,0,14,5,5,4
3.33E+10,52000,64,85,40,16,0,6.90875477931522,303.88596666666666,0,16,5,5,5
1.10E+10,NA,49,64,38,14,0,NA,316.3097333333333,1,15.5,5,2,4
7.64E+10,15600,35,57,43,13,1,5.707110264748875,287.716,0,12,5,5,3
8.01E+10,19760,40,32,34,10,0,6.311734809152915,279.73130000000003,0,12.5,5,5,1
2.22E+10,13000,45,40,27,12,0,5.5254529391317835,322.5538666666667,0,12,5,5,2
1.15E+10,17500,46,38,48,13,1,5.857933154483459,322.59043333333335,0,10,1,2,3
4.20E+10,15600,23,38,43,16,1,5.786897381366708,271.71573333333333,0,18,5,5,5
6.51E+10,26000,43,51,33,14,0,6.2166061010848646,321.11293333333333,0,13,5,5,4
6.83E+10,4830,36,29,29,12,0,5.081404364984463,271.4404333333333,1,12.071875540766698,5,5,3
3.16E+10,8320,24,29,34,12,0,5.303304908059076,209.5825,0,8.376338756153498,1,5,3
2.24E+10,NA,36,27,57,12,0,5.871155385013878,295.15316666666666,0,12,5,5,3
8.52E+10,15600,34,24,52,12,1,5.666426688112432,208.57003333333333,0,5.5,5,5,3
5.52E+10,14100,60,60,25,14,0,5.666426688112432,318.1081,0,9,5,5,4
3.26E+10,14950,51,64,42,13,0,5.68697535633982,260.83456666666666,0,9.941174737818006,5,5,3
4.14E+10,186992,65,76,41,16,0,8.294299608857235,367.7318666666667,0,14.5,5,5,5
6.45E+10,NA,39,34,26,12,0,6.3533771047150935,247.5318,0,13,5,5,3
8.07E+10,81750,75,92,48,18,0,7.346655163176539,305.8428,0,14,5,5,6
4.01E+10,42120,73,84,42,18,0,6.688354713946762,335.3829666666667,0,12,5,5,6
6.47E+10,27352,35,38,33,13,1,6.26530121273771,291.8383666666667,0,10,5,5,3
8.44E+10,20800,34,27,34,12,0,5.993961427306569,223.81503333333333,0,10,2,1,3
3.28E+10,20000,65,64,40,16,1,6.2166061010848646,283.4911666666667,0,16,5,4,5
8.01E+10,46956,59,73,39,13,1,6.803505257608338,358.22796666666665,0,11.5,5,5,3
5.51E+10,8268,22,21,49,12,0,5.707110264748875,239.4049,1,6,5,5,3
1.10E+10,NA,44,51,39,16,1,5.51032420775967,319.43783333333334,0,15,5,5,5
3.21E+10,13000,36,30,27,13,0,5.5254529391317835,220.77486666666667,0,2,2,1,3
2.10E+10,19552,27,34,41,12,1,5.932245187448011,213.51273333333333,0,12,2,5,3
3.17E+10,29900,64,79,28,16,1,6.342121418721152,299.6614666666667,0,12.5,5,5,5
3.13E+10,NA,42,51,39,14,1,6.059096108631296,343.2908333333333,0,16,5,5,4
4.01E+10,18148,40,46,29,13,0,5.855071922202427,305.47,0,11,5,5,3
8.51E+10,12000,35,27,32,12,0,5.5254529391317835,249.77596666666668,0,10,5,5,2
5.12E+10,44200,60,63,42,12,1,6.7464121285733745,339.9533666666667,0,13,5,5,3
8.51E+10,22880,60,44,26,12,1,6.091309882077698,345.3212,0,12,5,2,3
5.11E+10,12250,57,72,28,16,0,5.5254529391317835,361.9685333333333,0,13,5,5,5
6.13E+10,13000,57,51,57,16,1,5.5254529391317835,292.4013,0,14,5,5,5
6.71E+10,17316,66,80,30,16,0,5.814130531825066,372.1923,0,12,5,5,5
6.42E+10,26000,66,73,45,14,1,6.2166061010848646,304.72583333333336,0,14.5,5,5,4
1.02E+10,NA,25,34,33,12,0,NA,238.3102,1,12.5,5,5,3
8.55E+10,20800,40,37,48,18,0,5.993961427306569,284.53476666666666,0,5.5,5,5,6
6.09E+10,18720,29,31,54,12,1,5.8888779583328805,309.573,0,12,5,5,3
4.08E+10,NA,36,39,38,12,0,NA,307.62246666666664,1,7.5,5,2,3
7.64E+10,33800,44,54,52,10,0,6.478509642208569,190.86146666666667,0,3,2,5,1
8.01E+10,44200,50,63,38,16,0,6.7464121285733745,350.1205333333333,0,9.5,5,5,5
6.12E+10,41600,69,74,32,16,1,6.68586094706836,402.2521,0,12.5,5,5,5
5.06E+10,8060,31,52,58,13,1,4.890349128221754,279.1818,0,11.5,5,5,3
6.81E+10,NA,66,80,26,16,0,6.256438887662041,339.3645,0,16,5,5,5
3.31E+10,40300,38,62,44,13,1,6.647688373563329,312.6793,0,11.5,5,5,3
8.13E+10,22984,24,29,29,12,1,6.1441856341256456,246.16643333333334,1,13.5,2,5,3
8.13E+10,45240,51,64,35,16,1,6.76849321164863,356.14923333333337,0,13,5,5,5
7.33E+10,31200,74,87,31,16,1,6.398594934535208,285.3104666666667,0,16,5,5,5
1.16E+10,12650,32,28,54,12,0,5.5254529391317835,263.03043333333335,0,10.5,1,5,3
8.12E+10,20000,46,53,48,16,0,5.993961427306569,360.9603,0,12,5,5,5
8.42E+10,13000,35,33,27,12,1,5.5254529391317835,311.92906666666664,0,4,1,5,3
3.21E+10,30004,60,63,28,16,0,6.359573868672378,374.68919999999997,0,12,2,1,5
3.21E+10,10500,42,29,45,12,1,5.638354669333745,225.63593333333333,1,8,2,1,3
2.05E+10,10880,46,38,25,14,1,5.37989735354046,364.4439,0,14.5,5,5,4
4.12E+10,45100,46,51,40,14,1,6.786716950605081,272.0835,0,13,1,5,4
4.13E+10,41600,86,97,32,18,0,6.621405651764134,335.2077,0,16,5,5,6
